id	audio	duration_ms	n_frames	tgt_text	speaker	tgt_lang	src_text
train-404	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-404_16k.wav:690:211778	10298	211778	<triplet> Zachary Taylor <subj> Orange County , Virginia <obj> Live	3	en	On this date : In 1784 , <entity> Zachary Taylor </entity> , the 12th President of the <entity> United States </entity> , was born in <entity> Orange County , Virginia </entity> .
train-407	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-407_16k.wav:692:266572	12156	266572	<triplet> Donald W. Riegle Jr. <subj> Senate Banking Committee <obj> Work	3	en	Another type of plan , first advocated by Sen. <entity> Donald W. Riegle Jr. </entity> , D-Mich. , chairman of the <entity> Senate Banking Committee </entity> , doesn 't waive Gramm-Rudman.
train-408	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-408_16k.wav:699:258373	11459	258373	<triplet> Sirhan <subj> U.S. Sen. Robert Kennedy <obj> Kill	3	en	During his six-year tenure as <entity> Los Angeles County </entity> district attorney , <entity> Sirhan </entity> was tried and convicted for the 1968 assassination of <entity> U.S. Sen. Robert Kennedy </entity> .
train-409	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-409_16k.wav:681:282967	13549	282967	<triplet> Ray <subj> King <obj> Kill	3	en	<entity> Ray </entity> , 60 , was sentenced to 99 years in prison in 1969 when he pleaded guilty to shooting and killing <entity> King </entity> as the civil rights leader stood on a balcony of the <entity> Lorraine Motel </entity> in <entity> Memphis </entity> .
train-410	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-410_16k.wav:690:373070	17125	373070	<triplet> NRC <subj> Rockville <obj> Base <subj> Md. <obj> Base <triplet> Rockville <subj> Md. <obj> Locate	3	en	In a briefing at the <entity> NRC </entity> 's <entity> Rockville </entity> , <entity> Md. </entity> , headquarters and in a letter to <entity> Sam Rousso </entity> , acting of civilian radioactive waste management for the <entity> Energy Department </entity> , <entity> Bernero </entity> said study of seismic and volcanic risks needed to be given high priority.
train-411	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-411_16k.wav:686:182610	9996	182610	<triplet> FBI <subj> United States <obj> Base	3	en	The overall murder rate in the <entity> United States </entity> has leaped <entity> 34 percent </entity> between <entity> 1967 </entity> and <entity> 1987 </entity> , the <entity> FBI </entity> reported .
train-412	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-412_16k.wav:682:400043	14176	400043	<triplet> ITAR-TASS <subj> Moscow <obj> Base <subj> Moscow <obj> Base	3	en	<entity> ITAR-TASS </entity> Carries Press Review for <entity> 5 Mar </entity> LD0503072994 <entity> Moscow </entity> <entity> ITAR-TASS </entity> in English <entity> 0548 GMT </entity> <entity> 5 Mar 94 </entity>
train-416	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-416_16k.wav:756:252513	13456	252513	<triplet> Higgins <subj> Danville <obj> Live <subj> Louisville. <obj> Live	3	en	<entity> Lancaster </entity> , a farming town of 3 , 400 , claims <entity> Higgins </entity> as a native son although he was born a county away in <entity> Danville </entity> , which had the nearest hospital , and grew up mainly in <entity> Louisville. </entity>
train-417	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-417_16k.wav:729:260391	11901	260391	<triplet> Suzanne Zachry <subj> Wallowa-Whitman National Forest <obj> Work	3	en	` ` They 'll work like mad today with fairly good condiions to make as much progress as possible , ' ' said <entity> Suzanne Zachry </entity> , spokeswoman for the <entity> Wallowa-Whitman National Forest </entity> near <entity> Baker. </entity>
train-418	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-418_16k.wav:684:142063	6444	142063	<triplet> Aldrin <subj> Montclair , N.J. <obj> Live <triplet> Edwin E. Aldrin Jr <subj> Montclair , N.J. <obj> Live	3	en	<entity> Aldrin </entity> was born in <entity> Montclair , N.J. </entity> , and christened <entity> Edwin E. Aldrin Jr </entity> .
train-420	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-420_16k.wav:737:200991	9904	200991	<triplet> Cascade Mountains <subj> Oregon <obj> Locate	3	en	<entity> Oregon </entity> : Fires east of the <entity> Cascade Mountains </entity> have burned <entity> 80 , 000 acres </entity> , and were being fought Tuesday by 5 , 000 people.
train-421	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-421_16k.wav:708:370321	16707	370321	<triplet> Oswald <subj> Kennedy <obj> Kill	3	en	<entity> Stone </entity> said <entity> Garrison </entity> , currently an appeals court judge , will portray <entity> Chief Justice Earl Warren </entity> , whose <entity> Warren Commission Report </entity> declared <entity> Oswald </entity> the lone assassin 10 months after <entity> Kennedy </entity> was killed in <entity> Dallas </entity> on <entity> Nov. </entity> 22 , 1963.
train-423	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-423_16k.wav:713:165858	7976	165858	<triplet> Oswald <subj> Kennedy <obj> Kill	3	en	The <entity> Warren Commission </entity> , established to investigate the assassination , concluded that <entity> Oswald </entity> acted alone in killing <entity> Kennedy </entity> .
train-424	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-424_16k.wav:707:49366	1684	49366	<triplet> XINHUA <subj> Beijing <obj> Base	3	en	<entity> Beijing </entity> <entity> XINHUA </entity>
train-426	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-426_16k.wav:695:193182	7953	193182	<triplet> Gerald R. Ford <subj> Omaha , Neb <obj> Live	3	en	<entity> Gerald R. Ford </entity> ( 38th President ) : Born <entity> July </entity> 14 , 1913 , in <entity> Omaha , Neb </entity> .
train-427	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-427_16k.wav:619:256746	12156	256746	<triplet> Tuvia Tzafir <subj> Israel <obj> Live	3	en	<entity> Israel </entity> television rejected a skit by comedian <entity> Tuvia Tzafir </entity> that attacked public apathy by depicting an <entity> Israeli </entity> family watching TV while a fire raged outside .
train-428	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-428_16k.wav:709:235152	12388	235152	<triplet> Robert Thompson <subj> Eaglebrook <obj> Work	3	en	` ` We chose Middletown because we 're trying to access the <entity> New York City </entity> market but we wanted to be outside the high-priced metropolitan area , ' ' said <entity> Robert Thompson </entity> , <entity> Eaglebrook </entity> 's vice .
train-429	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-429_16k.wav:705:266559	11181	266559	<triplet> James O. Mason <subj> Department of Health and Human Services <obj> Work	3	en	Dr. <entity> James O. Mason </entity> , assistant for health at the <entity> Department of Health and Human Services </entity> , said <entity> Congress </entity> often fails to provide additional money to pay for new programs it authorizes.
train-432	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-432_16k.wav:723:391128	1684	391128	<triplet> Mark David Chapman <subj> Lennon <obj> Kill	3	en	<entity> Lennon </entity> and his wife , <entity> Yoko Ono </entity> , were returning to their apartment in <entity> New York </entity> 's <entity> Dakota </entity> apartment building after a recording session on <entity> Dec. </entity> 8 , 1980 , when <entity> Lennon </entity> was shot to death by <entity> Mark David Chapman </entity> , a deranged fan to whom <entity> Lennon </entity> had given his autograph only hours before .
train-433	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-433_16k.wav:753:333071	13108	333071	<triplet> David Abernathy <subj> Linden , Ala. <obj> Live	3	en	<entity> Ralph David Abernathy </entity> : <entity> March </entity> 11 , 1926 : <entity> David Abernathy </entity> is born in <entity> Linden , Ala. </entity> , grandson of slaves and 10th of 12 children of <entity> William </entity> and <entity> Louiverny Abernathy </entity> .
train-434	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-434_16k.wav:698:267590	13572	267590	<triplet> Buddy Roemer <subj> Louisiana <obj> Live	3	en	Still , many are encouraged by the election last year of <entity> Louisiana </entity> 's reform-minded governor , <entity> Buddy Roemer </entity> , a property tax increase last April , and a new , expanded school board .
train-439	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-439_16k.wav:746:377793	16823	377793	<triplet> Mickey Kantor <subj> U.S. <obj> Live <triplet> Hosokawa <subj> Japan <obj> Live	3	en	<entity> U.S. </entity> ( USTR ) <entity> Mickey Kantor </entity> , who came to <entity> Japan </entity> amid the political confusion within the <entity> Hosokawa </entity> administration caused by the economic stimulation plan , stated before he left for home that " If we see no actual results , we might have to consider other options . "
train-440	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-440_16k.wav:693:431094	6908	431094	<triplet> Mount Blanc <subj> Alps <obj> Locate	3	en	The institute said that measurements made from satellites and more sophisticated equipment showed that <entity> Mount Blanc </entity> , in the western <entity> Alps </entity> , stands at <entity> 15 , 862.4 feet </entity> , compared with a previously accepted height of <entity> 15 , 873 feet </entity> .
train-443	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-443_16k.wav:875:208021	8998	208021	<triplet> Waste Disposal Co. <subj> Randolph <obj> Base <triplet> Debra Bornstein <subj> Waste Disposal Co. <obj> Work	3	en	<entity> Waste Disposal Co. </entity> of <entity> Randolph </entity> is preparing to offer a home needle pickup service , said <entity> Debra Bornstein </entity> , a company official.
train-444	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-444_16k.wav:743:215662	9880	215662	<triplet> Patrick Strosahl <subj> Vision Seattle <obj> Work	3	en	` ` We 're not anti-growth in the traditional sense , ' ' says <entity> Patrick Strosahl </entity> , a jeweler and president of <entity> Vision Seattle </entity> , which supports CAP .
train-449	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-449_16k.wav:692:213324	9114	213324	<triplet> Frank Sobrino <subj> Board of Education <obj> Work	3	en	Police contacted the boy 's mother and were trying to determine where the gun came from , <entity> Board of Education </entity> spokesman <entity> Frank Sobrino </entity> said .
train-450	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-450_16k.wav:686:254290	11575	254290	<triplet> Shanghai Opera <subj> Shanghai <obj> Base	3	en	The performers left the 28-member <entity> Shanghai Opera </entity> while the company was in <entity> San Francisco </entity> en route to <entity> Shanghai </entity> last week after a series of performances in the <entity> United States. </entity>
train-451	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-451_16k.wav:757:196875	8975	196875	<triplet> Frank B. Colton <subj> Poland <obj> Live	3	en	<entity> Frank B. Colton </entity> , born in <entity> Poland </entity> , who received patents for oral contraceptives in 1954 and 1955.
train-453	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-453_16k.wav:694:174069	6931	174069	<triplet> American Enterprise Institute <subj> U.S. <obj> Base	3	en	They noted that <entity> Chien </entity> first went to the <entity> U.S. </entity> to speak at the <entity> American Enterprise Institute </entity> in <entity> 1991 </entity> .
train-454	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-454_16k.wav:732:49785	2845	49785	<triplet> ANNAPOLIS <subj> Md . <obj> Locate	3	en	<entity> ANNAPOLIS </entity> , <entity> Md . </entity>
train-456	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-456_16k.wav:698:198982	10577	198982	<triplet> Thomas Woodrow Wilson <subj> Staunton , Va <obj> Live	3	en	In 1856 , the 28th President of the <entity> United States </entity> , <entity> Thomas Woodrow Wilson </entity> , was born in <entity> Staunton , Va </entity> .
train-459	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-459_16k.wav:707:387048	19099	387048	<triplet> Lawrence J. Hagen <subj> USDA <obj> Work	3	en	By the mid-1990s , the department 's scientists plan to have a wind erosion computer system to help make daily estimates of soil losses from wind erosion , says <entity> Lawrence J. Hagen </entity> , an agricultural engineer with the <entity> USDA </entity> 's agricultural research service.
train-461	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-461_16k.wav:698:152561	7930	152561	<triplet> Buddy Holly <subj> Lubbock , Texas <obj> Live <triplet> Charles Hardin Holley <subj> Lubbock , Texas <obj> Live	3	en	In 1936 , rock legend <entity> Buddy Holly </entity> was born <entity> Charles Hardin Holley </entity> in <entity> Lubbock , Texas </entity> .
train-462	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-462_16k.wav:687:761852	31614	761852	<triplet> Mikhail S. Gorbachev <subj> Soviet <obj> Live <subj> Soviet <obj> Live	3	en	The study did not take into account recent promises by <entity> Soviet </entity> President <entity> Mikhail S. Gorbachev </entity> to reduce military spending. _When the <entity> Soviet </entity> total is combined with <entity> U.S. </entity> military spending of <entity> $296 billion </entity> , the superpower total exceeded the next largest spender by more than 8 -LCB- to 1 in 1987. <entity> France </entity> , <entity> West Germany </entity> and <entity> Great Britain </entity> assumed the third , fourth and fifth positions , respectively , in military spending in 1987.
train-463	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-463_16k.wav:683:486170	8998	486170	<triplet> YONHAP <subj> Seoul <obj> Base	3	en	( Text ) <entity> Seoul </entity> , <entity> May 3 </entity> ( <entity> YONHAP </entity> ) -- The <entity> European Union </entity> is poised to stop granting Generalized System of Preference ( GSP ) status to such South Korean products as consumer electronics , cars , semiconductors and footwear , indicating the union no longer sees <entity> Korea </entity> as a developing country .
train-464	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-464_16k.wav:689:210255	10229	210255	<triplet> Charles McC. <subj> Congress <obj> Work	3	en	` ` Every politician in the <entity> Congress </entity> should recognize that to be ignored is the ultimate punishment society can inflict , ' ' said former Sen. <entity> Charles McC. </entity>
train-466	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-466_16k.wav:724:271319	12829	271319	<triplet> Kafue River <subj> Zambia <obj> Locate	3	en	Crocodiles in <entity> Zambia </entity> 's <entity> Kafue River </entity> have devoured five people since the beginning of the year , and villagers have asked the authorities to shoot the reptiles , a local official said today .
