id	audio	duration_ms	n_frames	tgt_text	speaker	tgt_lang	src_text
train-272	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-272_16k.wav:0:28617	2241	28617	<triplet> LANCASTER <subj> Ky. <obj> Locate	0	en	<entity> LANCASTER </entity> , <entity> Ky. </entity>
train-273	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-273_16k.wav:0:303170	19401	303170	<triplet> Chinese Government <subj> China <obj> Base <subj> China <obj> Base	0	en	This volume of policy guidance documents , compiled like an encyclopedia and approved by the <entity> Chinese Government </entity> , expounds the strategy for sustained development in <entity> China </entity> and will certainly serve as guidance for drawing up long- and medium-range economic and social development plans for <entity> China </entity> .
train-274	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-274_16k.wav:0:172024	11204	172024	<triplet> Bob Dole <subj> Russell , Kan <obj> Live	0	en	One year ago : <entity> Senate </entity> minority leader <entity> Bob Dole </entity> formally announced his bid for the Republican presidential nomination during a visit to his hometown of <entity> Russell , Kan </entity> .
train-275	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-275_16k.wav:0:129672	8557	129672	<triplet> George Washington <subj> Westmoreland County <obj> Live	0	en	<entity> George Washington </entity> ( first President ) : Born <entity> Feb. </entity> 22 , 1732 , in <entity> Westmoreland County </entity> .
train-276	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-276_16k.wav:0:160885	10507	160885	<triplet> Harold Richardson <subj> U.S. Strategic Defense Initiative Office <obj> Work	0	en	" We didn 't get a lot of the test objectives done , " Col. <entity> Harold Richardson </entity> of the <entity> U.S. Strategic Defense Initiative Office </entity> told the <entity> U.S. </entity> magazine <entity> Defense News </entity> .
train-277	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-277_16k.wav:0:244099	15709	244099	<triplet> John Shalikashvili <subj> Joint Chiefs of Staff <obj> Work	0	en	On the eve of <entity> Clinton </entity> 's visit <entity> Madeleine Albright </entity> , <entity> U.S. </entity> representative to the <entity> United Nations </entity> , and <entity> John Shalikashvili </entity> , chairman of the <entity> Joint Chiefs of Staff </entity> , are going to see the East Europeans in order to prepare them properly to take on board the <entity> U.S. </entity> plan .
train-278	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-278_16k.wav:0:19700	1684	19700	<triplet> THE NATION <subj> Bangkok <obj> Base	0	en	<entity> Bangkok </entity> <entity> THE NATION </entity>
train-279	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-279_16k.wav:0:363727	23185	363727	<triplet> Lee Harvey Oswald <subj> Mr Kennedy <obj> Kill	0	en	The <entity> Warren Commission </entity> 's central conclusion , that <entity> Mr Kennedy </entity> was killed by <entity> Lee Harvey Oswald </entity> acting alone , has been backed up by most serious inquiries since then , with the exception of a 1979 <entity> House </entity> of Representatives select committee chaired by <entity> Mr Louis Stokes </entity> , an <entity> Ohio Democrat </entity> , which found that a second gunman probably fired at <entity> Mr Kennedy </entity> and missed .
train-280	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-280_16k.wav:0:202116	13085	202116	<triplet> Lee Harvey Oswald <subj> Kennedy <obj> Kill	0	en	<entity> Ciacelli </entity> 's latest headway has been with the <entity> Dallas County Historical Association </entity> , which he has spoken to about taking over a floor of the <entity> Book Depository </entity> , from where <entity> Lee Harvey Oswald </entity> supposedly shot <entity> Kennedy </entity> .
train-281	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-281_16k.wav:0:188741	12249	188741	<triplet> Perugia <subj> Umbria <obj> Locate	0	en	Officials in <entity> Perugia </entity> in <entity> Umbria </entity> province said five people were arrested there Tuesday night after police stopped their car and found <entity> $1 million </entity> in bogus bills in the trunk .
train-282	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-282_16k.wav:0:226636	14617	226636	<triplet> Gen. Samuel K. Doe <subj> President William Tolbert <obj> Kill	0	en	But <entity> Bowier </entity> said it was not surprising because of ` ` extremely cordial relations ' ' that existed between the newspaper and former <entity> President William Tolbert </entity> , assassinated in an <entity> April </entity> 1980 coup led by <entity> Gen. Samuel K. Doe </entity> .
train-283	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-283_16k.wav:0:198779	12876	198779	<triplet> Goddess of Democracy <subj> Chinatown <obj> Locate	0	en	A 1 , 500-pound copy of the <entity> Goddess of Democracy </entity> was toppled from its <entity> Chinatown </entity> perch , but an artist said the statue erected to protest the bloody <entity> Beijing </entity> crackdown will be quickly rebuilt.
train-284	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-284_16k.wav:0:227014	14640	227014	<triplet> Darly Alves da Silva <subj> Mendes <obj> Kill	0	en	<entity> Pereira </entity> 's father , rancher <entity> Darly Alves da Silva </entity> , was convicted of planning the shotgun slaying of <entity> Mendes </entity> , an internationally known crusader for the preservation of the <entity> Amazon </entity> forest from destruction by ranchers and loggers .
train-285	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-285_16k.wav:0:165338	10786	165338	<triplet> Sirhan <subj> Kennedy <obj> Kill	0	en	Although <entity> Sirhan </entity> shot <entity> Kennedy </entity> in full view of numerous spectators , controversy arose later about how many shots were fired and whether a second gunman was involved .
train-286	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-286_16k.wav:0:145653	9555	145653	<triplet> Javier Perez de Cuellar <subj> U.N. <obj> Work	0	en	The mounting debt exasperated <entity> U.N. </entity> Secretary-General <entity> Javier Perez de Cuellar </entity> as the world body embarked on new , costly peacekeeping ventures .
train-287	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-287_16k.wav:0:237419	15291	237419	<triplet> Grande Isle <subj> Vt. <obj> Locate <triplet> St. Albans <subj> Vt. <obj> Locate	0	en	Very strong south winds accompanied the storm system , with 50-to 70-mph wind gusts reported near <entity> Grande Isle </entity> and <entity> St. Albans </entity> , <entity> Vt. </entity> , blowing down a large radio tower and causing several power outages .
train-288	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-288_16k.wav:0:478531	30360	478531	<triplet> Alvaro Arzu <subj> National Vanguard Party <obj> Work	0	en	The Congress , as an institution and as one of the three state branches , is willing to respect and always obey the legal opinions handed down by any court that has jurisdiction. ( Unidentified reporter ) What is your opinion about the paid advertisement by <entity> Alvaro Arzu </entity> , one of the secretaries of the <entity> National Vanguard Party </entity> ( PAN ) , who points out that the corruption in <entity> Congress </entity> and... ( Second unidentified reporter , interrupting ) Saying it is responsible for the whole crisis... ( <entity> Villar Anleu </entity> , interrupting ) I say what I have always said : We respect the opinion of any Guatemalan citizen .
train-289	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-289_16k.wav:0:233696	15058	233696	<triplet> Afar district <subj> Djibouti <obj> Locate <subj> Arhiba <obj> Locate <triplet> Arhiba <subj> Djibouti <obj> Locate <triplet> Djama Elabe <subj> Party for Democratic Renewal <obj> Work	0	en	( Excerpts ) In <entity> Djibouti </entity> , a demonstration in the <entity> Afar district </entity> of <entity> Arhiba </entity> was violently repressed by the police this morning. ( passage omitted ) <entity> Djama Elabe </entity> , the chairman of the <entity> Party for Democratic Renewal </entity> , is outraged at what happened .
train-290	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-290_16k.wav:0:182426	11854	182426	<triplet> Mount Blanc <subj> Western Europe <obj> Locate	0	en	<entity> Mount Blanc </entity> , <entity> Western Europe </entity> 's highest peak , is <entity> 10.6 feet </entity> shorter than reported on world maps , the Italian army 's <entity> Geographic Institute </entity> reported Thursday .
train-291	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-291_16k.wav:0:239269	15407	239269	<triplet> Ralph K. Winter <subj> 2nd U.S. Circuit Court of Appeals <obj> Work <triplet> 2nd U.S. Circuit Court of Appeals <subj> New York City <obj> Base <triplet> Kenneth Starr <subj> U.S. Circuit Court of Appeals <obj> Work <triplet> U.S. Circuit Court of Appeals <subj> District of Columbia <obj> Base	0	en	Also being considered are Judge <entity> Ralph K. Winter </entity> of the <entity> 2nd U.S. Circuit Court of Appeals </entity> in <entity> New York City </entity> and Judge <entity> Kenneth Starr </entity> of the <entity> U.S. Circuit Court of Appeals </entity> for the <entity> District of Columbia </entity> , said the source , who spoke on condition of anonymity .
train-292	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-292_16k.wav:0:362240	23093	362240	<triplet> Grigory Karasin <subj> Foreign Ministry <obj> Work	0	en	Diplomatic Correspondents <entity> Igor Porshnev </entity> , <entity> Vitaly Trubetskoi </entity> and others ) ( Text ) <entity> Russia </entity> " resolutely condemns the senseless subversive activity of those , who seek to cast shadow on the elections to the first non-racial parliament in <entity> South Africa </entity> , " said the <entity> Foreign Ministry </entity> spokesman , <entity> Grigory Karasin </entity> , at Thursday 's ( <entity> 28 April </entity> ) briefing in <entity> Moscow </entity> .
train-293	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-293_16k.wav:0:157540	10298	157540	<triplet> Anhui <subj> China <obj> Locate	0	en	While guiding farmers to work outside <entity> Anhui </entity> in a planned way , this east <entity> China </entity> province has set up more than 3 , 000 small towns specially for farmers .
train-294	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-294_16k.wav:0:162365	10600	162365	<triplet> N-TV <subj> Berlin <obj> Base	0	en	LD1005194694 <entity> Berlin </entity> <entity> N-TV </entity> in German <entity> 1900 GMT </entity> <entity> 10 May 94 </entity>
train-295	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-295_16k.wav:0:164965	10763	164965	<triplet> Florida <subj> Gulf Coast <obj> Locate	0	en	Coastal Southern <entity> California </entity> as well as the eastern half of the <entity> Gulf Coast </entity> region across northwest <entity> Florida </entity> to the southern <entity> Atlantic Coast </entity> will have highs in the 60s .
train-296	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-296_16k.wav:0:107008	7140	107008	<triplet> Lou Ray <subj> Fontana <obj> Live	0	en	` ` Weather like this is awful for restaurants , ' ' said <entity> Lou Ray </entity> , owner of the Smokehouse cafe in <entity> Fontana </entity> .
train-297	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-297_16k.wav:0:161993	10577	161993	<triplet> I KATHIMERINI <subj> Athens <obj> Base	0	en	NC2005205494 <entity> Athens </entity> <entity> I KATHIMERINI </entity> in Greek <entity> 20 May 94 </entity> p 5
train-298	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-298_16k.wav:0:95862	6444	95862	<triplet> Will Rogers <subj> Oologah , Okla <obj> Live	0	en	In 1879 , humorist <entity> Will Rogers </entity> was born in <entity> Oologah , Okla </entity> .
train-299	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-299_16k.wav:0:25274	2032	25274	<triplet> FRESNO <subj> Calif. <obj> Locate	0	en	<entity> FRESNO </entity> , <entity> Calif. </entity>
train-300	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-300_16k.wav:0:195060	12644	195060	<triplet> George Malina <subj> Healy <obj> Work	0	en	<entity> Healy </entity> president <entity> George Malina </entity> said he did nt know how any criminal wrongdoing could be found in the accident , which developed out of unanticipated conditions , not out of any willful acts.
train-301	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-301_16k.wav:0:26760	2125	26760	<triplet> I KATHIMERINI <subj> Athens <obj> Base	0	en	<entity> Athens </entity> <entity> I KATHIMERINI </entity>
train-302	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-302_16k.wav:0:164223	10716	164223	<triplet> Cybill Shepherd <subj> Memphis <obj> Live	0	en	The names were picked by actress <entity> Cybill Shepherd </entity> , a <entity> Memphis </entity> native and mother of twins herself , from more than 2 , 300 suggestions entered in a contest .
train-303	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-303_16k.wav:0:197295	12783	197295	<triplet> Perez de Cuellar <subj> U.N. <obj> Work <subj> United Nations <obj> Work	0	en	<entity> Perez de Cuellar </entity> said in December , when he accepted the <entity> 1988 </entity> Nobel Peace Prize on behalf of <entity> U.N. </entity> peacekeepers , that the failure of members to pay dues threatens the work of the <entity> United Nations </entity> .
train-304	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-304_16k.wav:0:138594	9114	138594	<triplet> Lee Harvey Oswald <subj> Kennedy <obj> Kill	0	en	In 1963 , he was riding in the motorcade with <entity> President Kennedy </entity> when <entity> Kennedy </entity> was fatally shot by <entity> Lee Harvey Oswald </entity> in <entity> Dallas. </entity> ;
train-305	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-305_16k.wav:0:179085	11645	179085	<triplet> Stephen Greiner <subj> Farley <obj> Work	0	en	<entity> Farley </entity> attorney <entity> Stephen Greiner </entity> contended during Wednesday 's 90-minute hearing that the pill ` ` is a device by which the board of directors of <entity> West Point </entity> says nobody can buy more than <entity> 10 percent. </entity> ' '
train-306	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-306_16k.wav:0:298710	19122	298710	<triplet> TANJUG <subj> Knin <obj> Base <triplet> Milan Martic <subj> Krajina <obj> Live <subj> RSK <obj> Live <subj> republic of Serbian Krajina <obj> Live	0	en	( Excerpts ) <entity> Knin </entity> , <entity> 12 Feb </entity> ( <entity> TANJUG </entity> ) -- The constitutive session of the new ( Serb ) <entity> Krajina </entity> parliament has ended with the election of a speaker and two deputy speakers of the assembly , and with the formal swearing into office of <entity> Milan Martic </entity> as president ( of the <entity> RSK </entity> ( <entity> republic of Serbian Krajina </entity> ) ) .
